index,exposure,result
9,17,84523.9
10,17,16962.3
11,17,8117.66
12,17,22306.7
13,17,12157.1
14,17,8758.46
15,17,63974.6
16,17,142753
17,17,57027.9
18,17,52230.5
19,17,42402.4
0,17,7138.28
1,17,9370.95
2,17,14222.5
3,17,24292.3
4,17,32501.9
5,17,50786.4
6,17,65488.4
7,17,93758.2
8,17,163940
9,17,200716
10,17,178862
11,17,259196
12,17,344215
13,17,294854
14,17,302295
15,17,287210
16,17,212782
17,17,191781
18,17,233402
19,17,78193.2
0,17,3476.71
1,17,5266.46
2,17,19450.7
3,17,18684.8
4,17,18754.7
5,17,16154.1
6,17,6209.11
7,17,5989.89
8,17,6367.66
9,17,6202.92
10,17,6228.46
11,17,7334.32
12,17,8435.31
13,17,9508.64
14,17,10384.6
15,17,10980.6
16,17,11145.4
17,17,11727.2
18,17,11341.7
19,17,9984.18
0,17,20349
1,17,18649.5
2,17,20726.9
3,17,18600.6
4,17,22474.8
5,17,71336
6,17,87679.6
7,17,104564
8,17,44531.8
9,17,69532.9
10,17,56410
11,17,42267.7
12,17,38289
13,17,21412.9
14,17,22063.4
15,17,33909.7
16,17,32074.8
17,17,29589.6
18,17,26583.6
19,17,27685.3
0,18,8151.72
1,18,8543.1
2,18,12697.3
3,18,14822.3
4,18,16310.5
5,18,20929.1
6,18,20749.8
7,18,23412.5
8,18,28043.3
9,18,25098
10,18,37603.3
11,18,28326
12,18,29109.4
13,18,27630.9
14,18,29417
15,18,27589.9
16,18,29987
17,18,30811.1
18,18,31204.1
19,18,29996.2
0,18,6049.69
1,18,5098.14
2,18,4761.47
3,18,11940.1
4,18,10408.6
5,18,9413.85
6,18,9125.25
7,18,7083.53
8,18,7493.96
9,18,6858.01
10,18,7697.8
11,18,6945
12,18,7306.71
13,18,7667.39
14,18,8080.53
15,18,8745.31
16,18,6954.68
17,18,7153.6
18,18,9107.22
19,18,9506.83
0,18,5451.61
1,18,7186.72
2,18,9585.42
3,18,10923.9
4,18,16917.5
5,18,19026.7
6,18,20186.3
7,18,24379.7
8,18,19559.4
9,18,19096.2
10,18,20344.4
11,18,24845.2
12,18,24034.5
13,18,24935.4
14,18,30262.5
15,18,42562.2
16,18,58690.5
17,18,52842.2
18,18,83753.4
19,18,86402.8
0,18,1530.4
1,18,3391.01
2,18,2928.88
3,18,4232.02
4,18,9371.69
5,18,8143.01
6,18,59674.6
7,18,30645.8
8,18,123269
9,18,39877.1
10,18,65099.4
11,18,140424
12,18,157019
13,18,296582
14,18,380250
15,18,215738
16,18,73463.6
17,18,56209.6
18,18,25516.6
19,18,60964.5
0,18,11978.9
1,18,28631.8
2,18,26053.4
3,18,20892.1
4,18,19797.5
5,18,18999.5
6,18,10235.3
7,18,9366.62
8,18,7998.12
9,18,8462.02
10,18,7492.7
11,18,9905.87
12,18,10114.8
13,18,19682.2
14,18,21092.7
15,18,14123.7
16,18,9712.5
17,18,19145.1
18,18,20920.2
19,18,22544.8
0,19,2468.01
1,19,2880.93
2,19,2468.31
3,19,7896.87
4,19,127702
5,19,119156
6,19,280976
7,19,424182
8,19,223625
9,19,132772
10,19,96486.3
11,19,119040
12,19,519591
13,19,175995
14,19,376452
15,19,342334
16,19,396816
17,19,352768
18,19,134861
19,19,121037
0,19,8320.35
1,19,12461.7
2,19,10182.6
3,19,12918.7
4,19,17057.1
5,19,18489.6
6,19,16229.8
7,19,26513.4
8,19,28268.6
9,19,41030.5
10,19,41021.9
11,19,38035.6
12,19,29874.1
13,19,29097.1
14,19,31882.7
15,19,30296.3
16,19,30378.2
17,19,31140.3
18,19,33148.7
19,19,33106.4
0,19,10095.7
1,19,12358.4
2,19,7531.21
3,19,4465.53
4,19,3860.13
5,19,2731.38
6,19,2263.88
7,19,1391.76
8,19,1506.1
9,19,1913.19
10,19,2183.2
11,19,1606.66
12,19,1837.33
13,19,2095.85
14,19,2339.39
15,19,2186.35
16,19,2341.27
17,19,2372.37
18,19,2124.1
19,19,2282.25
0,19,1677.24
1,19,1590.61
2,19,1967.62
3,19,3738.67
4,19,4085.8
5,19,5305.6
6,19,15779.3
7,19,12349.6
8,19,16708.5
9,19,14102.2
10,19,23439.5
11,19,28220.5
12,19,71059.7
13,19,184154
14,19,185651
15,19,412474
16,19,639903
17,19,468001
18,19,373202
19,19,315067
0,19,9507.2
1,19,9088.85
2,19,13235.2
3,19,12020.6
4,19,14788.4
5,19,20351.8
6,19,20356.1
7,19,21234.8
8,19,30305.9
9,19,36202.5
10,19,34807.5
11,19,35657.8
12,19,33113
13,19,33436.4
14,19,20841.8
15,19,22386.5
16,19,20822.1
17,19,20488.6
18,19,29033.2
19,19,63369.3
0,20,7027.08
1,20,9232.99
2,20,14182.6
3,20,20332.3
4,20,15416.1
5,20,20178.7
6,20,21848.5
7,20,24756.5
8,20,29850.6
9,20,35391.4
10,20,40825
11,20,53265.6
12,20,51364.8
13,20,223908
14,20,185464
15,20,80683.5
16,20,59703.4
17,20,179124
18,20,48220
19,20,48900.3
0,20,6972.84
1,20,10737.9
2,20,15077.9
3,20,11712.5
4,20,4711.87
5,20,8707.56
6,20,6210.17
7,20,5553.78
8,20,5952.25
9,20,7231.61
10,20,7932.81
11,20,6610.11
12,20,5708.34
13,20,6032.81
14,20,6702.88
15,20,6920.09
16,20,5158.52
17,20,5309.82
18,20,5405.78
19,20,5705.53
0,20,7026.49
1,20,7351.41
2,20,10182
3,20,11764.6
4,20,11466.7
5,20,39053.4
6,20,39180
7,20,50135.2
8,20,38133.8
9,20,35937.4
10,20,47968.6
11,20,50585.1
12,20,49454.5
13,20,58793.5
14,20,75269.7
15,20,76039.7
16,20,90215.4
17,20,75742.3
18,20,74870.4
19,20,69300
0,20,9324.02
1,20,14023.4
2,20,19204.5
3,20,21907.7
4,20,21296.9
5,20,19115.7
6,20,13842.9
7,20,14612
8,20,17717.7
9,20,18937.9
10,20,23972.8
11,20,23943.5
12,20,28382.8
13,20,36486.2
14,20,40522.2
15,20,46519
16,20,46094.4
17,20,44228.6
18,20,52984.8
19,20,64177.7
0,20,13433.7
1,20,13820.7
2,20,19642.7
3,20,32602.7
4,20,91576.7
5,20,91162.3
6,20,165374
7,20,586486
8,20,894538
9,20,2.95526e+07
10,20,2.88032e+07
11,20,7.09059e+07
12,20,1.99571e+08
13,20,5.15863e+07
14,20,9.70431e+07
15,20,3.24827e+08
16,20,4.87944e+07
17,20,3.79802e+07
18,20,2.9971e+07
19,20,1.55479e+08
0,21,5167.34
1,21,7531.85
2,21,15501.7
3,21,29075.2
4,21,18634.4
5,21,25621.5
6,21,33657.9
7,21,33152.1
8,21,58447.6
9,21,51057.3
10,21,81213.3
11,21,204534
12,21,273522
13,21,541612
14,21,1.23786e+06
15,21,1.23413e+06
16,21,1.54145e+06
17,21,1.14906e+06
18,21,482133
19,21,751711
0,21,4403.96
1,21,6429.88
2,21,5617.13
3,21,12434.3
4,21,11804.9
5,21,11285.2
6,21,7889.91
7,21,7440.33
8,21,9047.5
9,21,11567.8
10,21,12181.4
11,21,13881.6
12,21,12599.4
13,21,10618.8
14,21,14828.3
15,21,22604.8
16,21,40716.4
17,21,57689.4
18,21,79769.8
19,21,96090.8
0,21,14646.1
1,21,6422.43
2,21,10163.4
3,21,21286.5
4,21,22355.4
5,21,25836.9
6,21,30915.1
7,21,29870.1
8,21,45690.3
9,21,43017.4
10,21,39506.7
11,21,37241.6
12,21,36428
13,21,37685.4
14,21,26898.8
15,21,33297.5
16,21,27983.7
17,21,24986.7
18,21,25398.2
19,21,24116.4
0,21,3555.49
1,21,4577.78
2,21,4370.07
3,21,3587.19
4,21,3002.07
5,21,5780.81
6,21,6442.51
7,21,6094.08
8,21,3998.06
9,21,6016.5
10,21,8013.05
11,21,8211.31
12,21,8477.66
13,21,10772
14,21,7400.57
15,21,7123.84
16,21,7122.64
17,21,5346.32
18,21,5340.02
19,21,8260.65
0,21,9373.21
1,21,12632.2
2,21,14208
3,21,14432.5
4,21,14846.9
5,21,23066.7
6,21,23350
7,21,25066.9
8,21,28470.7
9,21,32868.3
10,21,80114.7
11,21,45374.6
12,21,20077
13,21,27419
14,21,24385.9
15,21,20213.1
16,21,16841.1
17,21,17288.9
18,21,14480.1
19,21,14423.4
0,22,4123.98
1,22,3740.01
2,22,5792.64
3,22,7053.46
4,22,10292.9
5,22,9408.78
6,22,9653.22
7,22,11498.7
8,22,11985.2
9,22,8769.97
10,22,12385
11,22,14269
12,22,16152.6
13,22,12834.7
14,22,14611.1
15,22,14050.6
16,22,13512.5
17,22,14140.6
18,22,23660.8
19,22,16531.3
0,22,3152.25
1,22,3722.06
2,22,6243.78
3,22,9145.63
4,22,7949.67
5,22,6181.95
6,22,8004.3
7,22,7428.49
8,22,6781.71
9,22,8106.24
10,22,7539.09
11,22,8852.82
12,22,9161.22
13,22,9577.82
14,22,10934.6
15,22,13185
16,22,14763.2
17,22,16383.9
18,22,22185.1
19,22,27336.8
0,22,2294.8
1,22,1849.97
2,22,1839.37
3,22,2061.77
4,22,1728.2
5,22,1679.02
6,22,2013.62
7,22,2534.64
8,22,3010.61
9,22,3661.87
10,22,4251.24
11,22,3313.81
12,22,2363.92
13,22,2272.33
14,22,2082.09
15,22,2125.02
16,22,1595.5
17,22,1667.53
18,22,1781.53
19,22,1851.65
0,22,4341.31
1,22,5456.83
2,22,6095.41
3,22,6458.78
4,22,7822.7
5,22,7354.58
6,22,9106.26
7,22,31705
8,22,36894.1
9,22,39305
10,22,51056.7
11,22,71304
12,22,66799.3
13,22,66814
14,22,52574.5
15,22,51423.3
16,22,65271.2
17,22,60092.2
18,22,64144.8
19,22,57750
0,22,18661.2
1,22,19672
2,22,20836.7
3,22,11339.7
4,22,23214.5
5,22,8342.81
6,22,5516.33
7,22,41048.5
8,22,89177
9,22,176092
10,22,172423
11,22,135578
12,22,174108
13,22,383056
14,22,1.9569e+06
15,22,465890
16,22,308610
17,22,266584
18,22,260787
19,22,198826
0,23,3616.39
1,23,4625.59
2,23,6034.92
3,23,9955.99
4,23,11751.6
5,23,12406.2
6,23,31140
7,23,43008.6
8,23,60506.1
9,23,68489.7
10,23,63950.3
11,23,100888
12,23,128267
13,23,151841
14,23,206749
15,23,203632
16,23,129496
17,23,54167.1
18,23,49359.7
19,23,51347.3
0,23,8955.93
1,23,10385.4
2,23,8969.06
3,23,4965.62
4,23,4982.61
5,23,3882.34
6,23,8462.51
7,23,5299.97
8,23,6317.86
9,23,7118.26
10,23,10166.1
11,23,5679.76
12,23,5225.32
13,23,5937.63
14,23,15927.1
15,23,16738.1
16,23,42614.5
17,23,34978
18,23,45848.4
19,23,61269
0,23,5286.74
1,23,5846
2,23,6705.52
3,23,8057.69
4,23,18384.9
5,23,18861.9
6,23,20466.1
7,23,20527.1
8,23,19425.2
9,23,15911
10,23,18621.8
11,23,21708.4
12,23,40831.4
13,23,17512.6
14,23,26982.6
15,23,27660.4
16,23,24975.5
17,23,33641.5
18,23,9020.63
19,23,8907.42
0,23,3699.59
1,23,3764.17
2,23,3819.12
3,23,5846.19
4,23,6025.19
5,23,6434.27
6,23,8018.86
7,23,10938.9
8,23,23399.9
9,23,23754
10,23,29391.7
11,23,33361
12,23,38531.5
13,23,30846.9
14,23,25879.1
15,23,28068.1
16,23,32241.4
17,23,32990
18,23,18493.6
19,23,30927.2
0,23,8761.18
1,23,5061.43
2,23,7247.51
3,23,14087.1
4,23,14836.8
5,23,28881.2
6,23,32687.9
7,23,33739.5
8,23,40877
9,23,42978.1
10,23,42960.6
11,23,43435.1
12,23,49857.6
13,23,40598.9
14,23,40408
15,23,164549
16,23,191884
17,23,141767
18,23,148078
19,23,159116
0,24,11014.5
1,24,13676
2,24,17774.2
3,24,31814.1
4,24,39282.6
5,24,48487.8
6,24,65078.8
7,24,78237.5
8,24,91602.2
9,24,125569
10,24,196935
11,24,214449
12,24,170241
13,24,146073
14,24,149947
15,24,149400
16,24,77034.5
17,24,69220.4
18,24,73982.9
19,24,70190.1
0,24,6275.8
1,24,4911.52
2,24,7481.38
3,24,6460.31
4,24,10410.6
5,24,5299.27
6,24,6087.34
7,24,4739.89
8,24,3785.53
9,24,3358.41
10,24,3589.63
11,24,4035.09
12,24,4108.03
13,24,5967.99
14,24,6299.51
15,24,7242.67
16,24,35989.2
17,24,43085.9
18,24,39314.9
19,24,30086.4
0,24,2809.83
1,24,8561.13
2,24,6657.32
3,24,8343.85
4,24,8468.92
5,24,10784.3
6,24,13771.1
7,24,19367
8,24,40705.8
9,24,135825
10,24,71922.8
11,24,43582.8
12,24,51968.9
13,24,67681.2
14,24,64090
15,24,70216
16,24,54801.4
17,24,57095.2
18,24,62221.2
19,24,49580.1
0,24,3893.38
1,24,3683.06
2,24,4322.4
3,24,5368.42
4,24,6449.21
5,24,8363.07
6,24,11221.1
7,24,12142.8
8,24,15507
9,24,18844.1
10,24,19466
11,24,18224.3
12,24,17195.4
13,24,17232.4
14,24,15912.9
15,24,15970.3
16,24,16679.3
17,24,25513.6
18,24,29179.5
19,24,31142.4
0,24,2319.57
1,24,1989.6
2,24,1987.59
3,24,1928.31
4,24,2051.22
5,24,2013.82
6,24,2108.55
7,24,1993.21
8,24,1646.46
9,24,1823.06
10,24,2203.36
11,24,2706.15
12,24,3601.56
13,24,3531.11
14,24,3489.44
15,24,4918.18
16,24,5112.42
17,24,5407.06
18,24,4670.76
19,24,5088.81
0,25,4616.42
1,25,6193.99
2,25,9580.85
3,25,21090.5
4,25,62215
5,25,30980.3
6,25,69719.5
7,25,44557.5
8,25,46909.9
9,25,58605.2
10,25,70885.8
11,25,63922.3
12,25,64140.6
13,25,52714.8
14,25,81455.6
15,25,116655
16,25,125854
17,25,101617
18,25,26978
19,25,25989.4
0,25,5126.27
1,25,4163.83
2,25,5151.83
3,25,7174.56
4,25,6112.42
5,25,8603.31
6,25,32514.5
7,25,29357.5
8,25,30841.3
9,25,30129.5
10,25,34047.2
11,25,39381
12,25,52181.3
13,25,62263.1
14,25,64461.8
15,25,64540.1
16,25,70263
17,25,154164
18,25,180882
19,25,67994.8
0,25,6002.17
1,25,5994.64
2,25,6674.18
3,25,9685.33
4,25,14393.4
5,25,19727
6,25,31799.2
7,25,33939.2
8,25,34590.5
9,25,42453.2
10,25,35365.7
11,25,47695.6
12,25,52328.6
13,25,64110.6
14,25,71152.5
15,25,63491.8
16,25,62194.9
17,25,72406.3
18,25,71122.6
19,25,63928.1
0,25,9934.93
1,25,10356
2,25,8676.55
3,25,6361.89
4,25,5422.17
5,25,4615.32
6,25,4518.09
7,25,5559.94
8,25,6414.47
9,25,8967.87
10,25,11710.6
11,25,13033.8
12,25,13979
13,25,15997.1
14,25,19476.4
15,25,24985.2
16,25,27170.1
17,25,26351
18,25,24637.4
19,25,20849.9
0,25,1970.91
1,25,2070.58
2,25,2529.16
3,25,3015.05
4,25,5469.87
5,25,7797.83
6,25,10061.5
7,25,8345.1
8,25,7511.26
9,25,5241.06
10,25,4509.52
11,25,14373
12,25,17001.5
13,25,9287.53
14,25,13542.6
15,25,14881.9
16,25,18579.5
17,25,14287.5
18,25,14291.4
19,25,7003.13
0,26,3378.97
1,26,4010.38
2,26,4312.96
3,26,4787.27
4,26,14862.1
5,26,12359
6,26,12843
7,26,12060.3
8,26,8766.14
9,26,9426.35
10,26,9262.05
11,26,8195.87
12,26,14259.8
13,26,17901.2
14,26,16162.5
15,26,14625.9
16,26,12679.7
17,26,8707.2
18,26,7610.63
19,26,6690.69
0,26,3874.49
1,26,5016.6
2,26,6947.35
3,26,11533.2
4,26,9460.24
5,26,14723.2
6,26,12795.3
7,26,11655.3
8,26,11428.4
9,26,10001.6
10,26,7549.22
11,26,12730.3
12,26,17158
13,26,25873.8
14,26,33697.8
15,26,39817.1
16,26,54826.4
17,26,136237
18,26,62928.3
19,26,166224
0,26,2808.57
1,26,3094.49
2,26,3973.23
3,26,6544.03
4,26,8992.93
5,26,12039.9
6,26,13455.4
7,26,17046.3
8,26,18425.2
9,26,22414.6
10,26,24299.1
11,26,33256.1
12,26,37913.6
13,26,43713.1
14,26,44495.7
15,26,50575.9
16,26,67369.5
17,26,47694
18,26,68133
19,26,49053.5
0,26,7124.04
1,26,4318.06
2,26,5740.26
3,26,9642.9
4,26,17073.6
5,26,21956.8
6,26,27492.4
7,26,43456.5
8,26,65069
9,26,96210.7
10,26,275593
11,26,506799
12,26,726043
13,26,909576
14,26,613910
15,26,1.23238e+06
16,26,913893
17,26,514855
18,26,383280
19,26,547785
0,26,4174.13
1,26,9782.38
2,26,22991.1
3,26,28298.9
4,26,30982.1
5,26,33404.5
6,26,51499.1
7,26,48166.8
8,26,61279
9,26,75343.6
10,26,81887.7
11,26,104759
12,26,101263
13,26,107771
14,26,119843
15,26,120223
16,26,107307
17,26,114176
18,26,100220
19,26,62139.4
0,27,2850.55
1,27,2542.31
2,27,2427.25
3,27,2304.51
4,27,2180.11
5,27,2134.23
6,27,1952.19
7,27,3302.86
8,27,2362.69
9,27,2466.15
10,27,2156.92
11,27,2351.71
12,27,2366.81
13,27,2867.2
14,27,3951.31
15,27,4624.68
16,27,4697.76
17,27,4756.06
18,27,3316.45
19,27,3843.09
0,27,6797.06
1,27,5119.56
2,27,5580.62
3,27,8652.69
4,27,8468.86
5,27,16887.9
6,27,26450.7
7,27,20336.1
8,27,11980.6
9,27,15505.1
10,27,16976.2
11,27,19339.6
12,27,15020
13,27,18217.7
14,27,16028.5
15,27,16355.3
16,27,25909.6
17,27,23690.2
18,27,29102.2
19,27,41202.7
0,27,2709.25
1,27,3958.15
2,27,4959.26
3,27,5018.68
4,27,6046.88
5,27,4098.42
6,27,9463.4
7,27,17239.2
8,27,19999.2
9,27,13314.6
10,27,24469.4
11,27,12687.5
12,27,13336.8
13,27,10855.8
14,27,12242.9
15,27,13841.3
16,27,24190.1
17,27,32577.5
18,27,75941.5
19,27,24042.5
0,27,6432.76
1,27,4457.3
2,27,4121.35
3,27,3797.62
4,27,4400.06
5,27,3562.77
6,27,4553.69
7,27,5585.19
8,27,6574.9
9,27,6825.27
10,27,9457.7
11,27,11249.6
12,27,12699.1
13,27,14550
14,27,17799.2
15,27,19146.2
16,27,19623.8
17,27,19484.2
18,27,19471.2
19,27,11639.8
0,27,4891.54
1,27,9497.55
2,27,14868.5
3,27,15046
4,27,12609.3
5,27,15374.3
6,27,15001.2
7,27,10201.1
8,27,28897.7
9,27,10933.1
10,27,43318.1
11,27,44837.3
12,27,14273.9
13,27,25344.9
14,27,75091.3
15,27,73890.3
16,27,72041.1
17,27,60134
18,27,49344.5
19,27,55512
0,28,5231.65
1,28,11082.8
2,28,18014.9
3,28,34634
4,28,34258
5,28,43670.3
6,28,40957.6
7,28,35861.5
8,28,36392
9,28,34417.9
10,28,34769.4
11,28,39924.2
12,28,44864.2
13,28,54200.4
14,28,47851.7
15,28,45162.1
16,28,41790.8
17,28,52530.1
18,28,50052.7
19,28,37878.6
0,28,3699.65
1,28,6064.11
2,28,9299.02
3,28,8351.45
4,28,10508.6
5,28,9114.18
6,28,9922.64
7,28,12980.2
8,28,14288.6
9,28,15922.5
10,28,16793.3
11,28,14179.2
12,28,16214.8
13,28,14762.5
14,28,15441.6
15,28,15592.6
16,28,14793.9
17,28,14647.8
18,28,15760
19,28,14456.2
0,28,1909.46
1,28,2023.4
2,28,3227.84
3,28,4249.13
4,28,6418.34
5,28,32460.8
6,28,69560.1
7,28,376677
8,28,496732
9,28,284482
10,28,139251
11,28,139700
12,28,216967
13,28,371125
14,28,393891
15,28,396169
16,28,602690
17,28,445491
18,28,306209
19,28,572242
0,28,2882.24
1,28,3062
2,28,4048.41
3,28,4519.75
4,28,5653.09
5,28,8501.6
6,28,10665.3
7,28,11107.3
8,28,11219.8
9,28,12296.9
10,28,14074.1
11,28,18234.2
12,28,17032.2
13,28,17177.6
14,28,15574.8
15,28,18174.4
16,28,17330
17,28,15355.5
18,28,16996.9
19,28,16856.3
0,28,3248.38
1,28,4780.74
2,28,4332.41
3,28,4034.53
4,28,4464.51
5,28,5791.96
6,28,7281.12
7,28,4651.42
8,28,3758.61
9,28,3853.79
10,28,3443.92
11,28,3803.7
12,28,5747.58
13,28,5369.51
14,28,5407.91
15,28,5163.41
16,28,4293.43
17,28,4225.05
18,28,4059.24
19,28,4144.61
0,29,2071.53
1,29,2807.5
2,29,2761.01
3,29,3291.28
4,29,2419.97
5,29,2071.27
6,29,2400.39
7,29,2595.7
8,29,2503.02
9,29,1652.64
10,29,1574.97
11,29,1938.64
12,29,2381.1
13,29,4140.68
14,29,4136.93
15,29,5735.22
16,29,5808.5
17,29,5847.7
18,29,12640.3
19,29,14511.1
0,29,3373.76
1,29,4404.45
2,29,6180.07
3,29,6019.89
4,29,9968.68
5,29,12811.4
6,29,15237.6
7,29,12678.6
8,29,14551.7
9,29,12316.6
10,29,9969.37
11,29,13359.1
12,29,15962.3
13,29,27031.6
14,29,31311.9
15,29,36498.4
16,29,44533.5
17,29,54079.3
18,29,37296.3
19,29,97860
0,29,3168.53
1,29,3202.99
2,29,2740.13
3,29,3243.42
4,29,2648.94
5,29,2462.47
6,29,2659.52
7,29,3162.09
8,29,3172.2
9,29,3507.24
10,29,3655.24
11,29,4797.18
12,29,5360.38
13,29,6459.1
14,29,7059
15,29,8358.45
16,29,7438.88
17,29,6190.17
18,29,6573.2
19,29,6277.93
0,29,3965.78
1,29,3978.81
2,29,4046.33
3,29,4037.52
4,29,10014.7
5,29,13543.3
6,29,19260.8
7,29,27413.1
8,29,22721.4
9,29,23104.2
10,29,23924.5
11,29,25914.9
12,29,26101.7
13,29,27365.7
14,29,28288
15,29,26647.3
16,29,27641
17,29,27293.8
18,29,22701.3
19,29,21975.3
0,29,10504.6
1,29,11892
2,29,20101.8
3,29,35503.6
4,29,64102.4
5,29,448215
6,29,423716
7,29,316025
8,29,215976
9,29,407358
10,29,300736
11,29,332420
12,29,215021
13,29,201230
14,29,291419
15,29,270873
16,29,210165
17,29,271221
18,29,239711
19,29,286497
0,30,4850.13
1,30,4461.3
2,30,4609.02
3,30,4312.26
4,30,5741.51
5,30,6593.59
6,30,8241.78
7,30,8177.59
8,30,7285.48
9,30,8183.12
10,30,11970
11,30,14024.3
12,30,19379.8
13,30,25612.7
14,30,31109.9
15,30,43961.5
16,30,30642.1
17,30,30350.5
18,30,26016.1
19,30,22108.8
0,30,3722.14
1,30,9340.37
2,30,8184.75
3,30,6829.51
4,30,7522.55
5,30,7506.17
6,30,6313.66
7,30,5794.22
8,30,5498.5
9,30,4688.46
10,30,4318.78
11,30,4398.48
12,30,4747.76
13,30,4919.89
14,30,5481.65
15,30,6735.71
16,30,6330.44
17,30,6844.48
18,30,6806.97
19,30,8673.1
0,30,5526.83
1,30,6068.11
2,30,9231.49
3,30,11589
4,30,13379.8
5,30,12976.9
6,30,15884.7
7,30,21085.1
8,30,22729.2
9,30,26650.8
10,30,34891.6
11,30,34105.8
12,30,33532.7
13,30,34656.6
14,30,38773.5
15,30,39171
16,30,39789.1
17,30,39283
18,30,40311.2
19,30,38280.8
0,30,3001.64
1,30,3869.71
2,30,5829.32
3,30,9929.13
4,30,9285.99
5,30,10763.6
6,30,13148.1
7,30,17347
8,30,21559.7
9,30,32263.5
10,30,35925.3
11,30,31604.3
12,30,35409.1
13,30,36388.8
14,30,43953.1
15,30,56546.1
16,30,59523
17,30,54202.3
18,30,55376.3
19,30,51059.8
0,30,4965.55
1,30,4417.06
2,30,6836.75
3,30,11380.4
4,30,13952.3
5,30,11520.9
6,30,16214.9
7,30,18272.2
8,30,23461.2
9,30,20817.9
10,30,22068
11,30,24481.1
12,30,24656
13,30,27467.7
14,30,28784.6
15,30,34766.8
16,30,33483.9
17,30,38507.3
18,30,42204.3
19,30,52291.9
0,31,1818.79
1,31,1983.58
2,31,2274.48
3,31,2563.51
4,31,3072.26
5,31,3392.73
6,31,4564.54
7,31,4975.78
8,31,6851.16
9,31,7793.3
10,31,7841.8
11,31,9926.33
12,31,11332.9
13,31,16572.2
14,31,13890.5
15,31,15205.4
16,31,14729.4
17,31,14892.9
18,31,15517.5
19,31,15512.4
0,31,2595.35
1,31,2227.61
2,31,2402.47
3,31,1984.7
4,31,2298.37
5,31,4349.33
6,31,5350.46
7,31,7954.83
8,31,10652.4
9,31,10344.7
10,31,6132.6
11,31,9445.53
12,31,10439.2
13,31,9971.48
14,31,11715.4
15,31,10753.9
16,31,12737.1
17,31,12484.2
18,31,13700.5
19,31,15647.5
0,31,2682
1,31,3562.67
2,31,6123.52
3,31,8914.98
4,31,18949.8
5,31,26791.9
6,31,22180.7
7,31,20678.7
8,31,16714.8
9,31,22316.1
10,31,30247.4
11,31,27877.7
12,31,28322
13,31,27080.1
14,31,12254.9
15,31,13026.1
16,31,12933
17,31,15508.8
18,31,19313.8
19,31,27079.9
0,31,9045.26
1,31,12294.4
2,31,6225.43
3,31,12133
4,31,14472.8
5,31,16416
6,31,14736.5
7,31,14940.7
8,31,14388.3
9,31,13984.8
10,31,15904.3
11,31,19455.2
12,31,27812.6
13,31,31975.4
14,31,40407.4
15,31,45065.8
16,31,42896.5
17,31,37102.2
18,31,41782.1
19,31,32986.3
0,31,2506.41
1,31,3872.78
2,31,4800.51
3,31,8302.09
4,31,5538.04
5,31,7744.57
6,31,6777.63
7,31,8081.74
8,31,5853.7
9,31,6432.68
10,31,8373.13
11,31,14189.7
12,31,6804.55
13,31,19894.8
14,31,5322.16
15,31,28587.5
16,31,16681.4
17,31,13035.5
18,31,16010.3
19,31,14677.9
0,32,11295.9
1,32,14528.1
2,32,26912.5
3,32,69997
4,32,70022.2
5,32,98880.7
6,32,84465.2
7,32,563589
8,32,267738
9,32,275481
10,32,427850
11,32,435003
12,32,439134
13,32,472977
14,32,444059
15,32,476386
16,32,182274
17,32,143294
18,32,125533
19,32,127527
0,32,10028.9
1,32,8248.84
2,32,12027
3,32,10632.5
4,32,11220
5,32,14847.5
6,32,10267.5
7,32,14469.2
8,32,12700.8
9,32,15800.2
10,32,22927.3
11,32,34005.5
12,32,32275.4
13,32,27992.5
14,32,48483.6
15,32,58057.4
16,32,59652.7
17,32,65904.4
18,32,34530.7
19,32,28060.7
0,32,4928.99
1,32,4561.2
2,32,5099.73
3,32,8425.6
4,32,13006.9
5,32,12722.8
6,32,15017.7
7,32,20440.5
8,32,13873.2
9,32,35959.1
10,32,17903.4
11,32,25781.6
12,32,25206.9
13,32,30681.7
14,32,36717.3
15,32,36097.5
16,32,35344.2
17,32,35541.3
18,32,36123.2
19,32,33886.6
0,32,3630.34
1,32,7914.79
2,32,7026.96
3,32,6756.81
4,32,8062.27
5,32,11675.8
6,32,11744.6
7,32,12599.1
8,32,13765.8
9,32,9038.1
10,32,8624.36
11,32,7841.58
12,32,7175.61
13,32,7361.97
14,32,6889.66
15,32,6820.98
16,32,6970.35
17,32,7233.6
18,32,6982.54
19,32,6830.9
0,32,2431.9
1,32,2977.33
2,32,3931.11
3,32,4583.04
4,32,7614.88
5,32,9625.82
6,32,10555.8
7,32,13716.9
8,32,20281.1
9,32,18731.8
10,32,42516.8
11,32,25039.8
12,32,28820.4
13,32,94444
14,32,112195
15,32,44969.4
16,32,223368
17,32,70876.5
18,32,81464.5
19,32,97891.5
0,33,5353.97
1,33,4821.16
2,33,5056.08
3,33,7128.01
4,33,9801.59
5,33,11914.7
6,33,18359.3
7,33,18834.6
8,33,20010
9,33,23361
10,33,23625
11,33,29998
12,33,31321.4
13,33,40075
14,33,43833.1
15,33,43278.3
16,33,45775.5
17,33,44097.5
18,33,37553
19,33,37064.6
0,33,4922.83
1,33,4888.32
2,33,3296.95
3,33,2698.35
4,33,2031.17
5,33,1693.21
6,33,1820.16
7,33,2532.72
8,33,3426.56
9,33,2037.38
10,33,1815.7
11,33,2044.91
12,33,2278.16
13,33,2677.97
