index,exposure,result
34,6,2.12151
350,70,81.3711
351,70,82.0266
352,70,81.6958
353,70,80.8357
354,70,80.9553
355,71,82.867
356,71,81.9791
357,71,82.4006
358,71,82.8396
359,71,83.613
35,7,2.41534
360,72,83.8412
361,72,83.2487
362,72,84.6085
363,72,83.9847
364,72,84.1886
365,73,84.738
366,73,85.9043
367,73,84.2331
368,73,85.2541
369,73,85.1334
36,7,2.49123
370,74,86.2191
371,74,86.1798
372,74,86.1899
373,74,85.2906
374,74,86.8618
375,75,87.5112
376,75,88.1452
377,75,87.6212
378,75,86.8834
379,75,87.0917
37,7,2.46416
380,76,87.6638
381,76,87.8901
382,76,89.0138
383,76,88.0618
384,76,87.3372
385,77,88.9486
386,77,89.8444
387,77,89.2449
388,77,89.1177
389,77,89.1016
38,7,2.49894
390,78,91.166
391,78,90.7722
392,78,92.0005
393,78,90.5089
394,78,91.4795
395,79,92.9869
396,79,92.3932
397,79,92.3065
398,79,92.3768
399,79,92.3138
39,7,2.33689
3,0,0.304933
400,80,92.8765
401,80,93.0691
402,80,92.6778
403,80,92.983
404,80,92.2618
405,81,95.2114
406,81,94.4203
407,81,95.474
408,81,93.9464
409,81,94.7249
40,8,3.07545
410,82,94.2377
411,82,94.5776
412,82,94.974
413,82,94.9517
414,82,95.5786
415,83,96.2069
416,83,95.7138
417,83,97.1411
418,83,96.9926
419,83,95.8499
41,8,3.01415
420,84,95.9326
421,84,96.11
422,84,96.8939
423,84,95.6784
424,84,97.0549
425,85,97.0141
426,85,97.5714
427,85,97.6486
428,85,97.013
429,85,97.2924
42,8,2.9812
430,86,97.1509
431,86,98.7319
432,86,98.5391
433,86,97.7786
434,86,98.3782
435,87,99.0724
436,87,100.195
437,87,99.966
438,87,100.164
439,87,99.7585
43,8,3.00583
440,88,100.815
441,88,99.9745
442,88,101.34
443,88,101.182
444,88,100.8
445,89,100.876
446,89,100.886
447,89,100.713
448,89,100.723
449,89,101.057
44,8,2.82921
450,90,102.715
451,90,102.315
452,90,101.37
453,90,102.69
454,90,101.434
455,91,103.329
456,91,103.055
457,91,102.869
458,91,101.303
459,91,104.119
45,9,3.52986
460,92,103.756
461,92,103.71
462,92,104.53
463,92,104.332
464,92,103.833
465,93,104.508
466,93,105.922
467,93,104.694
468,93,105.099
469,93,104.566
46,9,3.54068
470,94,105.79
471,94,105.379
472,94,106.644
473,94,105.421
474,94,105.534
475,95,105.776
476,95,107.03
477,95,105.874
478,95,106.669
479,95,105.984
47,9,3.6443
